x pendolo,y pendolo,angolo,,"pivot x,y",592,52
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
